elapsed_time,id,time,alt,lat,lng,pressure,ohm,hum,co2,temp,rssi
0:21:54,1478,14:25:44,5328.20,69.373085,16.015806,50149.60,86018.80,7.7734,236.54,13.2656,-105
0:21:56,1479,14:25:46,5337.60,69.373344,16.015812,50089.08,86018.80,7.7266,235.98,13.2187,-105
0:21:58,1480,14:25:48,5345.70,69.373657,16.015736,50007.47,87763.55,7.8047,235.86,13.1797,-104
0:22:1,1481,14:25:50,5356.50,69.373947,16.015623,49938.96,87763.55,7.8008,234.87,13.0859,-103
0:22:3,1482,14:25:53,5366.00,69.374367,16.015575,49887.62,89576.48,7.8594,235.53,12.9844,-108
0:22:5,1483,14:25:55,5379.40,69.374641,16.015566,49804.39,86018.80,7.8125,235.82,12.9844,-103
0:22:7,1484,14:25:57,5388.50,69.374947,16.015421,49733.73,86018.80,7.8125,235.82,12.9844,-103
0:22:9,1485,14:25:59,5398.00,69.375229,16.015354,49672.44,86018.80,7.7500,236.61,12.9687,-110
0:22:11,1486,14:26:1,5407.60,69.375526,16.015284,49602.01,87763.55,7.7305,236.45,12.8672,-121
0:22:14,1487,14:26:3,5417.90,69.375824,16.015211,49528.09,87763.55,7.8047,235.76,12.8281,-109
0:22:16,1488,14:26:6,5431.70,69.376266,16.015127,49460.04,87763.55,7.8398,234.75,12.7891,-106
0:22:18,1489,14:26:8,5442.60,69.376541,16.015011,49384.00,86018.80,7.9336,234.09,12.7578,-111
0:22:20,1490,14:26:10,5452.40,69.376862,16.014959,49313.47,86018.80,7.8828,233.63,12.6875,-123
0:22:22,1491,14:26:12,5462.40,69.377136,16.014841,49241.93,84338.82,7.9141,233.49,12.6953,-115
0:22:25,1492,14:26:14,5474.10,69.377403,16.014793,49172.49,84338.82,7.9141,233.49,12.6953,-103
0:22:27,1493,14:26:17,5483.80,69.377876,16.014671,49111.61,84338.82,7.8477,233.79,12.6406,-106
0:22:29,1494,14:26:19,5499.50,69.378159,16.014656,49025.54,84338.82,7.8633,234.73,12.5547,-115
0:22:31,1495,14:26:21,5509.00,69.378433,16.014511,48961.90,84338.82,7.6992,235.20,12.5000,-110
0:22:35,1497,14:26:25,5526.90,69.378975,16.014399,48809.98,82720.08,7.5078,234.30,12.3750,-110
0:22:38,1498,14:26:27,5535.30,69.379234,16.014240,48741.26,86018.80,7.5078,233.80,12.3437,-122
0:22:40,1499,14:26:30,5544.50,69.379616,16.014143,48675.06,87763.55,7.5078,233.80,12.3437,-112
0:22:44,1501,14:26:34,5565.20,69.380150,16.013933,48537.77,87763.55,7.4414,233.95,12.2031,-106
0:22:49,1503,14:26:38,5581.70,69.380692,16.013794,48388.74,87763.55,7.4727,233.28,12.0859,-105
0:22:51,1504,14:26:40,5592.30,69.380951,16.013636,48327.47,87763.55,7.4375,232.94,12.0781,-108
0:22:55,1506,14:26:45,5619.30,69.381668,16.013552,48177.10,89576.48,7.4180,231.11,11.9375,-118
0:22:57,1507,14:26:47,5629.70,69.381920,16.013411,48112.71,89576.48,7.4180,231.11,11.9375,-121
0:22:59,1508,14:26:49,5636.90,69.382187,16.013386,48037.52,89576.48,7.4766,230.76,11.8203,-104
0:23:2,1509,14:26:51,5647.30,69.382423,16.013311,47951.60,89576.48,7.4766,230.63,11.7891,-108
0:23:4,1510,14:26:54,5657.00,69.382797,16.013123,47885.98,87763.55,7.4570,230.94,11.6797,-125
0:23:6,1511,14:26:56,5672.20,69.383087,16.013002,47816.71,89576.48,7.4375,230.19,11.6406,-109
0:23:8,1512,14:26:58,5683.10,69.383385,16.012915,47737.11,87763.55,7.4062,229.42,11.5781,-113
0:23:10,1513,14:27:0,5695.40,69.383629,16.012840,47657.11,89576.48,7.4844,229.22,11.5703,-106
0:23:12,1514,14:27:2,5704.30,69.383904,16.012678,47606.13,87763.55,7.4844,229.22,11.5703,-109
0:23:15,1515,14:27:4,5713.90,69.384140,16.012646,47519.58,89576.48,7.4844,229.22,11.5703,-125
0:23:17,1516,14:27:7,5723.40,69.384544,16.012569,47452.10,91462.05,7.5742,227.84,11.4219,-107
0:23:19,1517,14:27:9,5738.00,69.384827,16.012398,47385.39,91462.05,7.5273,226.95,11.3984,-105
0:23:21,1518,14:27:11,5748.40,69.385101,16.012247,47305.95,93424.52,7.4102,226.63,11.3281,-119
0:23:23,1519,14:27:13,5759.00,69.385345,16.012224,47235.25,95468.66,7.3789,226.32,11.2500,-105
0:23:26,1520,14:27:15,5766.90,69.385597,16.012051,47169.14,97599.91,7.4258,226.45,11.1953,-105
0:23:28,1521,14:27:18,5776.10,69.386009,16.011923,47091.77,97599.91,7.4375,225.89,11.1250,-106
0:23:32,1523,14:27:22,5800.80,69.386559,16.011715,46944.34,99823.92,7.5312,226.39,11.1016,-110
0:23:39,1526,14:27:28,5829.70,69.387398,16.011484,46745.32,107116.16,7.3867,225.73,10.9453,-110
0:23:41,1527,14:27:31,5837.40,69.387794,16.011398,46656.48,107116.16,7.3516,225.25,10.9297,-108
0:23:43,1528,14:27:33,5853.00,69.388054,16.011414,46592.99,109778.66,7.3203,224.61,10.8750,-108
0:23:45,1529,14:27:35,5861.60,69.388329,16.011271,46522.64,107116.16,7.2695,224.57,10.8281,-106
0:23:47,1530,14:27:37,5871.80,69.388596,16.011211,46444.15,109778.66,7.2695,224.57,10.8281,-106
0:23:49,1531,14:27:39,5882.50,69.388847,16.011196,46377.96,109778.66,7.2383,224.29,10.7266,-104
0:23:52,1532,14:27:41,5892.70,69.389122,16.011053,46308.20,109778.66,7.2031,223.58,10.6719,-112
0:23:54,1533,14:27:44,5906.10,69.389519,16.010954,46231.65,109778.66,7.1406,223.05,10.6719,-107
0:23:56,1534,14:27:46,5915.70,69.389763,16.010988,46159.39,109778.66,7.1250,222.77,10.6328,-105
0:23:58,1535,14:27:48,5924.30,69.390030,16.010847,46099.57,109778.66,7.1367,222.88,10.6016,-105
0:24:0,1536,14:27:50,5933.90,69.390274,16.010857,46024.10,109778.66,7.1211,223.71,10.4922,-108
0:24:3,1537,14:27:52,5944.10,69.390526,16.010880,45953.46,109778.66,7.1211,223.71,10.4922,-109
0:24:5,1538,14:27:55,5956.10,69.390938,16.010874,45881.83,109778.66,7.0703,223.28,10.4219,-107
0:24:7,1539,14:27:57,5971.50,69.391197,16.010895,45803.84,109778.66,7.0391,223.46,10.4062,-107
0:24:9,1540,14:27:59,5981.80,69.391434,16.010843,45732.04,109778.66,6.9531,223.30,10.3203,-114
0:24:11,1541,14:28:1,5989.50,69.391685,16.010944,45662.84,109778.66,7.0000,223.00,10.2031,-108
0:24:13,1542,14:28:3,5998.90,69.391922,16.010849,45592.82,107116.16,7.0469,222.58,10.1328,-106
0:24:16,1543,14:28:5,6008.40,69.392181,16.010786,45515.88,107116.16,6.9961,222.20,10.1328,-108
0:24:18,1544,14:28:8,6018.30,69.392548,16.010798,45449.09,107116.16,6.9180,221.92,10.0391,-104
0:24:20,1545,14:28:10,6032.50,69.392815,16.010839,45389.35,107116.16,6.9180,221.92,10.0391,-114
0:24:24,1547,14:28:14,6050.80,69.393295,16.010958,45243.56,112570.80,6.9727,221.24,9.8828,-106
0:24:27,1548,14:28:16,6060.20,69.393547,16.010902,45154.15,112570.80,7.0039,220.98,9.8281,-106
0:24:29,1549,14:28:18,6070.20,69.393791,16.010941,45084.81,112570.80,7.0156,219.94,9.7422,-107
0:24:33,1551,14:28:23,6097.90,69.394386,16.011036,44943.61,121829.11,7.1641,217.50,9.4922,-106
0:24:35,1552,14:28:25,6108.60,69.394638,16.011000,44858.70,121829.11,7.1641,217.50,9.4922,-111
0:24:37,1553,14:28:27,6119.90,69.394890,16.011122,44790.89,121829.11,7.1289,216.89,9.3984,-108
0:24:40,1554,14:28:29,6131.80,69.395157,16.011122,44737.43,121829.11,7.1445,216.13,9.2969,-108
0:24:42,1555,14:28:32,6140.90,69.395561,16.011190,44648.59,121829.11,7.1875,214.67,9.2578,-107
0:24:44,1556,14:28:34,6156.30,69.395790,16.011312,44575.60,121829.11,7.1562,213.22,9.2266,-105
0:24:46,1557,14:28:36,6165.10,69.396057,16.011251,44518.16,121829.11,7.1875,212.70,9.2031,-105
0:24:53,1560,14:28:42,6194.00,69.396820,16.011440,44308.36,121829.11,7.1211,211.96,9.1875,-107
0:24:55,1561,14:28:45,6207.20,69.397179,16.011509,44250.43,121829.11,7.0937,211.65,9.1562,-106
0:24:57,1562,14:28:47,6220.10,69.397430,16.011559,44185.12,121829.11,7.0469,210.47,9.1562,-110
0:24:59,1563,14:28:49,6232.50,69.397713,16.011555,44105.85,125248.84,6.9961,209.31,9.0859,-105
0:25:1,1564,14:28:51,6242.80,69.397942,16.011652,44041.69,125248.84,6.8945,209.38,8.9062,-106
0:25:4,1565,14:28:53,6252.10,69.398224,16.011673,43973.76,125248.84,6.8281,209.02,8.8047,-107
0:25:6,1566,14:28:56,6261.70,69.398605,16.011759,43904.73,125248.84,6.8437,207.34,8.7656,-112
0:25:8,1567,14:28:58,6276.80,69.398834,16.011803,43831.29,128858.53,6.8437,207.34,8.7656,-113
0:25:10,1568,14:29:0,6284.50,69.399147,16.011835,43772.97,125248.84,6.8086,205.84,8.7187,-109
0:25:12,1569,14:29:2,6295.10,69.399376,16.011869,43704.04,125248.84,6.8281,205.13,8.7344,-123
0:25:14,1570,14:29:4,6305.70,69.399628,16.011923,43623.95,125248.84,6.7773,203.12,8.6797,-105
0:25:17,1571,14:29:6,6317.40,69.399925,16.011961,43564.21,125248.84,6.7109,203.97,8.5469,-107
0:25:19,1572,14:29:9,6326.70,69.400276,16.012060,43507.89,121829.11,6.6797,203.48,8.4766,-114
0:25:21,1573,14:29:11,6341.70,69.400513,16.012054,43429.39,125248.84,6.6289,202.12,8.3906,-107
0:25:23,1574,14:29:13,6352.10,69.400787,16.012127,43367.82,118584.73,6.5781,201.46,8.3906,-112
0:25:30,1577,14:29:19,6380.10,69.401566,16.012243,43171.52,115502.58,6.4375,200.05,8.3125,-110
0:25:32,1578,14:29:22,6395.50,69.401970,16.012199,43117.41,115502.58,6.3906,200.59,8.2578,-108
0:25:34,1579,14:29:24,6402.00,69.402214,16.012165,43058.61,115502.58,6.3242,200.16,8.1953,-111
0:25:36,1580,14:29:26,6414.30,69.402473,16.012201,42979.83,115502.58,6.3047,200.63,8.1406,-111
0:25:38,1581,14:29:28,6424.00,69.402756,16.012152,42920.26,115502.58,6.2891,201.26,8.0937,-107
0:25:41,1582,14:29:30,6433.40,69.402992,16.012253,42846.86,118584.73,6.2891,201.26,8.0937,-114
0:25:43,1583,14:29:33,6442.70,69.403397,16.012245,42785.20,118584.73,6.2422,201.27,8.0391,-108
0:25:47,1585,14:29:37,6467.60,69.403931,16.012287,42662.84,125248.84,6.2539,201.17,7.9687,-106
0:25:49,1586,14:29:39,6478.60,69.404190,16.012352,42590.93,125248.84,6.2187,201.18,7.8711,-120
0:25:51,1587,14:29:41,6489.30,69.404488,16.012333,42522.13,125248.84,6.1719,201.63,7.8125,-124
0:25:54,1588,14:29:43,6499.80,69.404747,16.012320,42475.49,125248.84,6.1680,200.73,7.7422,-114
0:25:56,1589,14:29:46,6507.20,69.405144,16.012302,42396.69,125248.84,6.1797,200.19,7.7031,-110
0:25:58,1590,14:29:48,6523.30,69.405449,16.012306,42339.12,125248.84,6.1797,200.19,7.7031,-105
0:26:0,1591,14:29:50,6531.80,69.405716,16.012325,42275.99,125248.84,6.1953,199.56,7.6445,-107
0:26:2,1592,14:29:52,6541.10,69.406013,16.012308,42218.44,128858.53,6.1758,198.75,7.5039,-116
0:26:5,1593,14:29:54,6550.60,69.406258,16.012316,42138.82,132674.41,6.1875,198.66,7.4492,-109
0:26:7,1594,14:29:57,6560.90,69.406647,16.012302,42078.36,132674.41,6.1875,198.54,7.3594,-112
0:26:9,1595,14:29:59,6573.80,69.406929,16.012281,42024.77,128858.53,6.1797,198.20,7.2461,-107
0:26:11,1596,14:30:1,6584.10,69.407211,16.012304,41947.42,128858.53,6.1797,197.22,7.2461,-108
0:26:13,1597,14:30:3,6595.90,69.407463,16.012342,41890.55,128858.53,6.1797,197.22,7.2461,-106
0:26:15,1598,14:30:5,6602.70,69.407761,16.012407,41837.06,128858.53,6.2461,196.59,7.2187,-106
0:26:18,1599,14:30:7,6612.60,69.408005,16.012417,41765.20,128858.53,6.1953,196.03,7.1484,-111
0:26:20,1600,14:30:10,6622.80,69.408401,16.012430,41707.70,132674.41,6.2422,194.45,7.0898,-112
0:26:22,1601,14:30:12,6637.10,69.408714,16.012459,41652.39,128858.53,6.2578,194.61,7.0898,-111
0:26:24,1602,14:30:14,6646.80,69.408951,16.012480,41588.58,128858.53,6.2695,194.73,7.0195,-122
0:26:26,1603,14:30:16,6656.30,69.409195,16.012518,41525.39,132674.41,6.3125,194.37,6.9219,-109
0:26:28,1604,14:30:18,6666.40,69.409477,16.012569,41466.08,132674.41,6.3008,194.12,6.8945,-121
0:26:31,1605,14:30:20,6674.10,69.409714,16.012550,41405.98,132674.41,6.3008,194.12,6.8945,-106
0:26:35,1607,14:30:25,6695.00,69.410385,16.012602,41279.60,132674.41,6.3359,192.86,6.6797,-124
0:26:37,1608,14:30:27,6701.00,69.410606,16.012581,41224.12,128858.53,6.3359,192.05,6.6406,-107
0:26:39,1609,14:30:29,6710.20,69.410896,16.012672,41161.67,132674.41,6.3477,191.70,6.6133,-109
0:26:42,1610,14:30:31,6719.20,69.411156,16.012732,41099.78,132674.41,6.3320,191.34,6.5391,-111
0:26:44,1611,14:30:34,6729.50,69.411530,16.012724,41055.36,132674.41,6.3320,191.34,6.5391,-110
0:26:46,1612,14:30:36,6739.90,69.411789,16.012724,40993.02,132674.41,6.3906,191.31,6.4687,-114
0:26:48,1613,14:30:38,6751.30,69.412079,16.012823,40920.37,132674.41,6.4062,190.91,6.4102,-121
0:26:50,1614,14:30:40,6761.10,69.412323,16.012787,40864.83,132674.41,6.3750,190.55,6.3828,-108
0:26:52,1615,14:30:42,6769.00,69.412605,16.012894,40813.67,136714.66,6.4492,190.47,6.3555,-110
0:26:55,1616,14:30:44,6777.60,69.412842,16.012886,40728.11,141000.14,6.4297,189.90,6.3008,-126
0:26:57,1617,14:30:47,6788.40,69.413254,16.012859,40664.91,145553.30,6.4609,190.11,6.1719,-126
0:26:59,1618,14:30:49,6803.10,69.413574,16.012873,40606.98,145553.30,6.4609,189.66,6.0742,-108
0:27:1,1619,14:30:51,6811.30,69.413834,16.012920,40536.93,145553.30,6.4609,189.66,6.0742,-106
0:27:3,1620,14:30:53,6821.00,69.414070,16.012955,40481.10,141000.14,6.3906,188.72,5.9609,-109
0:27:6,1621,14:30:55,6829.00,69.414360,16.012909,40424.33,141000.14,6.4687,188.18,5.9453,-108
0:27:8,1622,14:30:57,6838.50,69.414612,16.013023,40362.18,145553.30,6.3672,186.94,5.8164,-114
0:27:10,1623,14:31:0,6853.60,69.415024,16.012993,40301.44,145553.30,6.4023,186.72,5.8320,-125
0:27:12,1624,14:31:2,6860.80,69.415268,16.012871,40235.24,145553.30,6.3672,186.01,5.7734,-112
0:27:16,1626,14:31:6,6878.90,69.415840,16.012831,40101.29,145553.30,6.3633,185.72,5.7031,-110
0:27:21,1628,14:31:11,6901.50,69.416573,16.012684,39994.83,145553.30,6.3828,185.61,5.6328,-107
0:27:27,1631,14:31:17,6934.30,69.417442,16.012640,39817.35,145553.30,6.4023,184.88,5.4336,-107
0:27:32,1633,14:31:21,6951.10,69.418022,16.012516,39693.25,145553.30,6.3086,183.15,5.3516,-112
0:27:36,1635,14:31:26,6975.20,69.418724,16.012436,39586.53,150400.00,6.2695,182.21,5.1797,-113
0:27:38,1636,14:31:28,6985.90,69.418983,16.012354,39514.01,150400.00,6.3008,182.15,5.1133,-110
0:27:40,1637,14:31:30,6996.50,69.419281,16.012295,39457.28,150400.00,6.3594,182.00,5.0703,-112
0:27:43,1638,14:31:32,7006.40,69.419533,16.012280,39400.34,150400.00,6.4687,181.95,5.0234,-112
0:27:45,1639,14:31:35,7014.40,69.419945,16.012226,39332.20,155570.16,6.5156,182.46,4.9414,-111
0:27:47,1640,14:31:37,7032.20,69.420235,16.012161,39278.12,150400.00,6.5625,181.61,4.9687,-110
0:27:49,1641,14:31:39,7039.90,69.420471,16.012167,39226.94,150400.00,6.5625,181.61,4.9687,-108
0:27:51,1642,14:31:41,7049.00,69.420761,16.012026,39173.87,150400.00,6.5273,181.53,4.9102,-114
0:27:53,1643,14:31:43,7058.50,69.421021,16.011999,39105.08,155570.16,6.3984,181.58,4.8125,-113
0:27:56,1644,14:31:45,7068.10,69.421288,16.012028,39048.60,155570.16,6.3828,181.07,4.7695,-110
0:28:0,1646,14:31:50,7090.10,69.421989,16.011818,38935.22,161096.59,6.3672,179.64,4.7148,-111
0:28:2,1647,14:31:52,7100.20,69.422234,16.011763,38872.91,161096.59,6.3320,179.35,4.6719,-114
0:28:6,1649,14:31:56,7116.40,69.422768,16.011608,38759.79,167018.09,6.3008,179.08,4.5469,-119
0:28:9,1650,14:31:58,7127.40,69.423050,16.011499,38701.25,173377.80,6.2656,178.76,4.4883,-109
0:28:11,1651,14:32:1,7140.50,69.423470,16.011351,38653.64,173377.80,6.2305,178.53,4.4180,-111
0:28:13,1652,14:32:3,7149.90,69.423729,16.011314,38589.99,173377.80,6.2617,177.88,4.3750,-108
0:28:15,1653,14:32:5,7159.50,69.423996,16.011290,38525.68,180227.00,6.1992,177.89,4.3594,-128
0:28:20,1655,14:32:9,7180.50,69.424545,16.011099,38412.62,180227.00,6.1680,177.43,4.2930,-108
0:28:22,1656,14:32:12,7188.80,69.424965,16.011011,38349.55,180227.00,6.1641,177.30,4.2578,-108
0:28:24,1657,14:32:14,7205.80,69.425278,16.010956,38295.81,180227.00,6.0664,177.65,4.1758,-108
0:28:26,1658,14:32:16,7214.70,69.425529,16.010872,38243.45,180227.00,6.0469,177.02,4.0898,-110
0:28:28,1659,14:32:18,7223.70,69.425850,16.010818,38180.49,180227.00,6.0469,177.17,4.0078,-113
0:28:30,1660,14:32:20,7233.40,69.426132,16.010668,38118.82,173377.80,6.0273,177.21,3.9062,-111
0:28:33,1661,14:32:22,7244.10,69.426392,16.010550,38062.28,173377.80,6.0234,176.54,3.8379,-114
0:28:35,1662,14:32:25,7254.20,69.426826,16.010565,38001.52,173377.80,5.9922,176.03,3.7656,-121
0:28:39,1664,14:32:29,7277.40,69.427391,16.010450,37887.02,173377.80,5.8789,175.01,3.6953,-108
0:28:41,1665,14:32:31,7285.10,69.427696,16.010496,37834.86,173377.80,5.9258,174.41,3.6836,-115
0:28:44,1666,14:32:33,7294.40,69.427956,16.010378,37773.87,173377.80,5.9687,173.67,3.5840,-111
0:28:46,1667,14:32:36,7305.10,69.428352,16.010389,37699.62,180227.00,6.0430,173.38,3.5684,-109
0:28:48,1668,14:32:38,7320.40,69.428627,16.010468,37648.57,180227.00,6.0586,173.10,3.4844,-109
0:28:50,1669,14:32:40,7332.60,69.428925,16.010511,37594.00,180227.00,6.0391,173.22,3.4102,-112
0:28:52,1670,14:32:42,7343.10,69.429245,16.010450,37512.13,173377.80,6.0391,173.22,3.4102,-108
0:28:57,1672,14:32:46,7362.00,69.429840,16.010399,37407.29,167018.09,6.0508,172.49,3.2695,-111
0:28:59,1673,14:32:49,7371.20,69.430267,16.010395,37333.46,167018.09,5.9570,172.55,3.2285,-111
0:29:1,1674,14:32:51,7386.40,69.430534,16.010462,37281.96,167018.09,5.9570,172.08,3.1855,-110
0:29:3,1675,14:32:53,7395.50,69.430824,16.010345,37230.78,173377.80,5.8789,171.30,3.1309,-115
0:29:7,1677,14:32:57,7414.20,69.431427,16.010302,37114.65,173377.80,5.9023,170.93,3.0156,-127
0:29:10,1678,14:32:59,7424.80,69.431709,16.010178,37064.37,173377.80,5.8281,170.89,3.0020,-111
0:29:12,1679,14:33:2,7439.40,69.432129,16.010162,36993.53,173377.80,5.8398,170.66,2.9727,-107
0:29:14,1680,14:33:4,7449.60,69.432442,16.010187,36939.38,173377.80,5.8672,170.75,2.8730,-111
0:29:16,1681,14:33:6,7458.40,69.432693,16.010147,36890.48,173377.80,5.8320,171.11,2.7754,-109
0:29:18,1682,14:33:8,7466.80,69.433014,16.010067,36832.76,180227.00,5.8281,170.92,2.7051,-111
0:29:21,1683,14:33:10,7478.30,69.433289,16.010050,36764.68,180227.00,5.7812,170.70,2.7051,-114
0:29:23,1684,14:33:13,7488.80,69.433693,16.010042,36705.77,180227.00,5.7812,170.70,2.7051,-111
0:29:25,1685,14:33:15,7503.20,69.433975,16.009953,36661.94,180227.00,5.7500,170.53,2.6465,-108
0:29:27,1686,14:33:17,7513.70,69.434280,16.009956,36595.30,180227.00,5.6719,169.70,2.6172,-127
0:29:29,1687,14:33:19,7524.40,69.434570,16.010044,36546.12,180227.00,5.5781,169.02,2.5605,-112
0:29:31,1688,14:33:21,7534.60,69.434830,16.010004,36489.08,173377.80,5.5430,168.90,2.5176,-110
0:29:34,1689,14:33:23,7542.90,69.435143,16.010038,36418.06,173377.80,5.4805,168.38,2.4922,-109
0:29:38,1691,14:33:28,7572.40,69.435852,16.009932,36290.50,167018.09,5.4297,168.64,2.3496,-108
0:29:40,1692,14:33:30,7583.90,69.436127,16.009857,36225.75,167018.09,5.3789,168.25,2.3066,-111
0:29:42,1693,14:33:32,7597.70,69.436432,16.009844,36125.01,161096.59,5.3164,168.39,2.1953,-126
0:29:49,1696,14:33:39,7638.10,69.437531,16.009613,35936.27,161096.59,5.0625,167.10,2.1094,-109
0:29:51,1697,14:33:41,7651.30,69.437851,16.009626,35857.77,161096.59,5.0156,166.39,2.0957,-108
0:29:53,1698,14:33:43,7666.30,69.438156,16.009657,35783.79,161096.59,5.0156,166.39,2.0957,-110
0:29:55,1699,14:33:45,7679.50,69.438469,16.009552,35701.48,150400.00,4.9805,166.38,2.0117,-109
0:30:0,1701,14:33:50,7703.80,69.439186,16.009243,35585.77,155570.16,4.7578,165.76,1.7412,-115
0:30:2,1702,14:33:52,7721.80,69.439507,16.009188,35514.37,155570.16,4.6406,165.51,1.6133,-121
0:30:6,1704,14:33:56,7743.20,69.440163,16.009275,35380.11,161096.59,4.4766,163.70,1.3887,-119
0:30:8,1705,14:33:58,7754.50,69.440483,16.009308,35326.75,161096.59,4.4766,163.70,1.3887,-114
0:30:11,1706,14:34:0,7766.40,69.440811,16.009390,35250.19,167018.09,4.4922,162.84,1.3164,-114
0:30:13,1707,14:34:3,7775.80,69.441368,16.009172,35202.07,167018.09,4.5703,161.79,1.2344,-110
0:30:17,1709,14:34:7,7799.50,69.442062,16.009018,35081.17,173377.80,4.5625,151.91,1.1035,-110
0:30:19,1710,14:34:9,7808.90,69.442413,16.009047,35031.95,173377.80,4.5469,146.75,1.0469,-115
0:30:22,1711,14:34:11,7820.20,69.442734,16.009029,34959.70,173377.80,4.6055,148.04,0.9912,-124
0:30:24,1712,14:34:14,7831.60,69.443230,16.008995,34902.63,167018.09,4.6172,138.49,0.9351,-113
0:30:26,1713,14:34:16,7847.50,69.443558,16.009064,34840.32,167018.09,4.6172,138.49,0.9351,-111
0:30:28,1714,14:34:18,7861.00,69.443878,16.009146,34776.09,161096.59,4.6523,137.09,0.8628,-111
0:30:35,1717,14:34:24,7890.50,69.444839,16.009321,34580.17,161096.59,4.6562,139.24,0.6250,-118
0:30:37,1718,14:34:27,7899.60,69.445312,16.009287,34523.91,167018.09,4.6406,137.68,0.5396,-112
0:30:43,1721,14:34:33,7933.30,69.446220,16.009342,34354.35,167018.09,4.6328,131.25,0.3716,-113
0:30:45,1722,14:34:35,7944.00,69.446487,16.009249,34297.93,173377.80,4.6172,130.93,0.3101,-114
0:30:48,1723,14:34:37,7955.60,69.446793,16.009216,34253.72,173377.80,4.6133,128.64,0.2700,-112
0:30:50,1724,14:34:40,7966.90,69.447212,16.009073,34193.62,173377.80,4.5820,128.45,0.2113,-109
0:30:52,1725,14:34:42,7977.80,69.447464,16.009008,34140.70,173377.80,4.6094,130.85,0.1285,-112
0:30:54,1726,14:34:44,7986.50,69.447777,16.008888,34092.18,173377.80,4.5898,130.53,0.0565,-111
0:30:56,1727,14:34:46,7995.30,69.448021,16.008902,34036.45,180227.00,4.5898,130.53,0.0565,-111
0:30:59,1728,14:34:48,8003.20,69.448334,16.008747,33975.66,180227.00,4.6250,131.30,0.0565,-110
0:31:1,1729,14:34:51,8010.10,69.448769,16.008568,33930.60,187624.42,4.6055,132.38,0.0431,-110
0:31:3,1730,14:34:53,8024.20,69.449013,16.008528,33884.80,187624.42,4.7148,133.30,0.0004,-110
0:31:5,1731,14:34:55,8035.40,69.449326,16.008411,33829.87,195637.61,4.7617,133.92,-0.0424,-112
0:31:7,1732,14:34:57,8045.50,69.449623,16.008293,33777.61,204347.81,4.7852,135.62,-0.1678,-111
0:31:9,1733,14:34:59,8057.50,69.449898,16.008224,33723.07,204347.81,4.8320,136.88,-0.2239,-121
0:31:12,1734,14:35:1,8067.00,69.450233,16.008068,33679.91,204347.81,4.8320,136.88,-0.2239,-109
0:31:14,1735,14:35:4,8074.80,69.450699,16.007864,33621.09,195637.61,4.8633,136.68,-0.2800,-113
0:31:16,1736,14:35:6,8091.70,69.450974,16.007751,33569.44,195637.61,4.9219,137.50,-0.3655,-108
0:31:18,1737,14:35:8,8099.90,69.451302,16.007656,33528.43,195637.61,4.9648,137.86,-0.3789,-110
0:31:20,1738,14:35:10,8109.10,69.451569,16.007559,33478.41,195637.61,4.9375,138.68,-0.3789,-112
0:31:25,1740,14:35:14,8128.50,69.452187,16.007328,33368.96,195637.61,4.9023,141.22,-0.4670,-115
0:31:27,1741,14:35:17,8142.30,69.452606,16.007187,33319.39,195637.61,4.9023,141.22,-0.4670,-125
0:31:29,1742,14:35:19,8152.10,69.452911,16.007088,33265.73,195637.61,4.9492,141.15,-0.5098,-109
0:31:33,1744,14:35:23,8172.30,69.453491,16.006861,33160.41,195637.61,4.9297,142.27,-0.5791,-124
0:31:36,1745,14:35:25,8182.00,69.453804,16.006769,33116.25,195637.61,4.9102,142.46,-0.6514,-120
0:31:38,1746,14:35:28,8192.30,69.454262,16.006578,33063.00,204347.81,4.9531,142.70,-0.7207,-114
0:31:42,1748,14:35:32,8216.90,69.454857,16.006258,32958.35,195637.61,4.9062,143.35,-0.7632,-108
0:31:44,1749,14:35:34,8226.60,69.455124,16.006050,32906.05,195637.61,4.9375,143.22,-0.8062,-110
0:31:46,1750,14:35:36,8234.20,69.455421,16.005888,32857.95,195637.61,5.0000,143.54,-0.8325,-108
0:31:49,1751,14:35:38,8246.00,69.455734,16.005716,32801.57,195637.61,5.0430,143.93,-0.8486,-123
0:31:51,1752,14:35:41,8262.20,69.456161,16.005421,32738.65,195637.61,5.0898,143.48,-0.8623,-111
0:31:53,1753,14:35:43,8272.20,69.456467,16.005188,32672.71,195637.61,5.0742,143.15,-0.9316,-112
0:31:57,1755,14:35:47,8292.90,69.457077,16.004835,32580.33,195637.61,5.0859,142.83,-1.0166,-124
0:32:0,1756,14:35:49,8301.40,69.457397,16.004730,32529.91,195637.61,5.1016,142.62,-1.0303,-113
0:32:2,1757,14:35:52,8309.70,69.457809,16.004435,32473.84,195637.61,5.1484,143.42,-1.0869,-111
0:32:4,1758,14:35:54,8325.70,69.458076,16.004190,32423.22,187624.42,5.1484,143.42,-1.0869,-109
0:32:6,1759,14:35:56,8335.10,69.458405,16.004059,32375.39,187624.42,5.1484,143.42,-1.0869,-119
0:32:8,1760,14:35:58,8345.40,69.458656,16.003862,32318.68,187624.42,5.3633,143.75,-1.2012,-112
0:32:10,1761,14:36:0,8354.90,69.458939,16.003708,32262.09,195637.61,5.3281,143.10,-1.2305,-109
0:32:13,1762,14:36:2,8365.90,69.459251,16.003609,32214.89,195637.61,5.3281,143.10,-1.2305,-114
